id_marks,id_targets,timestamps,ranges,azimuths,elevations,dopplers,powers,type,beam_ids,encoder_radian
4.33E+05,0,3.32E+06,1.04E+05,3.1636,0.073143,1,104,0,-1,3.0618
4.33E+05,0,3.32E+06,1.54E+05,3.9943,0.020046,1,22,0,-1,3.9147
4.33E+05,0,3.32E+06,26475,4.4403,0.13853,1,37,0,-1,4.2031
4.33E+05,0,3.32E+06,4510.9,4.2308,0.30688,0,2044,0,-1,4.2031
4.33E+05,0,3.32E+06,10196,4.1889,0.16997,0,6.25E+05,0,-1,4.3074
4.33E+05,0,3.32E+06,5502.4,4.1712,0.31088,0,4309,0,-1,4.3381
4.33E+05,0,3.32E+06,10816,4.74,0.16238,0,4.47E+06,0,-1,4.4854
4.33E+05,0,3.32E+06,1790,4.6084,0.30321,0,1.18E+06,0,-1,4.4854
4.33E+05,0,3.32E+06,28425,4.6498,0.01061,0,349,0,-1,4.6388
4.33E+05,0,3.32E+06,26602,4.7825,0.028755,0,339,0,-1,4.651
4.33E+05,0,3.32E+06,39395,4.5929,0.079728,0,48,0,-1,4.6878
4.33E+05,0,3.32E+06,30596,4.5526,0.020743,0,175,0,-1,4.7001
4.33E+05,0,3.32E+06,28950,4.6831,0.028274,0,2629,0,-1,4.8044
4.33E+05,0,3.32E+06,53025,5.0831,0.01488,0,81667,0,-1,4.8044
4.33E+05,0,3.32E+06,17017,4.9325,0.15912,0,392,0,-1,4.8044
4.33E+05,0,3.32E+06,15054,4.7691,0.13801,0,1475,0,-1,4.8044
4.33E+05,0,3.32E+06,53250,4.7677,0.016515,0,242,0,-1,4.8044
4.33E+05,0,3.32E+06,35775,4.6607,0.01512,0,1.02E+05,0,-1,4.8351
4.33E+05,0,3.32E+06,26703,4.9656,0.026529,0,33,0,-1,4.8351
4.33E+05,0,3.32E+06,28610,4.9274,0.02471,0,20852,0,-1,4.8351
4.33E+05,0,3.32E+06,15519,4.7891,0.16592,0,9242,0,-1,4.9824
4.33E+05,0,3.32E+06,2.13E+05,5.2975,0.048869,1,15,0,-1,5.1358
4.33E+05,0,3.32E+06,1.03E+05,5.0605,0.073026,0,149,0,-1,5.1603
4.33E+05,0,3.32E+06,33232,5.2661,0.096422,0,4019,0,-1,5.1603
4.33E+05,0,3.32E+06,54054,5.6737,0.02231,0,11031,0,-1,5.4917
4.33E+05,0,3.32E+06,68334,5.3971,0.021545,0,1204,0,-1,5.4917
4.33E+05,0,3.32E+06,80175,5.5678,0.023824,0,126,0,-1,5.4917
4.33E+05,0,3.32E+06,54453,5.3633,0.023502,0,389,0,-1,5.5223
4.33E+05,0,3.32E+06,1.68E+05,5.421,0.024935,0,184,0,-1,5.5469
4.33E+05,0,3.32E+06,27900,5.7144,0.022926,0,255,0,-1,5.5591
4.33E+05,0,3.32E+06,1.66E+05,5.6278,0.024449,0,130,0,-1,5.5591
4.33E+05,0,3.32E+06,84131,5.6313,0.022806,0,4291,0,-1,5.5714
4.33E+05,0,3.32E+06,63225,5.5856,0.020602,0,29,0,-1,5.5837
4.33E+05,0,3.32E+06,34848,5.4772,0.024705,0,60,0,-1,5.596
4.33E+05,0,3.32E+06,91094,5.7568,0.024896,0,974,0,-1,5.596
4.33E+05,0,3.32E+06,1.30E+05,5.3914,0.022608,0,476,0,-1,5.6082
4.33E+05,0,3.32E+06,28623,5.5856,0.046263,0,111,0,-1,5.6696
4.33E+05,0,3.33E+06,71025,6.0031,0.020556,0,1564,0,-1,6.0991
4.33E+05,0,3.33E+06,1.40E+05,6.4094,0.020719,0,113,0,-1,6.1543
4.33E+05,0,3.33E+06,70799,6.3406,0.0055943,0,6.66E+05,0,-1,6.1727
4.33E+05,0,3.33E+06,30300,6.1068,0.011913,0,23,0,-1,6.1973
4.33E+05,0,3.33E+06,65906,6.2179,0.0053609,0,72773,0,-1,6.2402
4.33E+05,0,3.33E+06,63452,6.4376,0.0041127,0,3.94E+05,0,-1,0.018408
4.33E+05,0,3.33E+06,66854,6.4613,0.025181,0,5801,0,-1,0.12885
4.33E+05,0,3.33E+06,62325,6.2929,0.020151,0,1.09E+06,0,-1,0.17181
4.33E+05,0,3.33E+06,67832,0.26283,0.038263,1,47,0,-1,0.28839
4.33E+05,0,3.33E+06,51000,0.51902,0.0077103,0,6.71E+05,0,-1,0.29452
4.33E+05,0,3.33E+06,58197,0.33369,0.015432,0,1.25E+05,0,-1,0.29452
4.33E+05,0,3.33E+06,33882,0.51308,0.034558,0,468,0,-1,0.31293
4.33E+05,0,3.33E+06,54545,0.40921,0.013843,0,2.09E+06,0,-1,0.38043
4.33E+05,0,3.33E+06,51339,0.58778,0.025463,0,91931,0,-1,0.43565
4.33E+05,0,3.33E+06,43949,0.72473,0.0079842,0,42302,0,-1,0.45406
4.33E+05,0,3.33E+06,34505,0.67609,0.013139,0,863,0,-1,0.49087
4.33E+05,0,3.33E+06,49126,0.57066,0.0062917,0,1.00E+07,0,-1,0.52769
4.33E+05,0,3.33E+06,51221,0.57841,0.0051229,0,4.72E+06,0,-1,0.55837
4.33E+05,0,3.33E+06,46456,0.37714,0.0037392,0,1.50E+06,0,-1,0.55837
4.33E+05,0,3.33E+06,51000,0.80363,0.0043958,0,2.05E+06,0,-1,0.55837
4.33E+05,0,3.33E+06,44850,0.62799,0.002627,0,50334,0,-1,0.57678
4.33E+05,0,3.33E+06,4544.9,0.78977,0.28388,0,828,0,-1,0.60746
4.33E+05,0,3.33E+06,41765,0.67114,0.10304,1,136,0,-1,0.67495
4.33E+05,0,3.33E+06,46628,0.90671,0.0039318,0,5.47E+05,0,-1,0.6995
4.33E+05,0,3.33E+06,36929,0.85519,0.0053845,0,1056,0,-1,0.72404
4.33E+05,0,3.33E+06,44850,0.8243,0.0053858,0,11505,0,-1,0.73631
4.33E+05,0,3.33E+06,41122,0.86672,0.015942,0,1479,0,-1,0.73631
4.33E+05,0,3.33E+06,1.06E+05,0.64524,0.0084686,0,2322,0,-1,0.76699
4.33E+05,0,3.33E+06,41962,0.93295,0.016612,0,2532,0,-1,0.77313
4.33E+05,0,3.33E+06,45716,0.87173,0.056905,0,77,0,-1,0.83449
4.33E+05,0,3.33E+06,32921,1.0361,0.0090238,7,1509,0,-1,0.88971
4.33E+05,0,3.33E+06,41625,0.87322,0.042204,0,32343,0,-1,0.88971
4.33E+05,0,3.33E+06,1.78E+05,0.94949,0.046052,0,10,0,-1,0.88971
4.33E+05,0,3.33E+06,41169,1.058,0.00090157,0,7725,0,-1,0.88971
4.33E+05,0,3.33E+06,1516.2,1.2306,0.27975,0,3.75E+05,0,-1,0.92652
4.33E+05,0,3.33E+06,42447,1.1816,0.0035523,0,1843,0,-1,0.95107
4.33E+05,0,3.33E+06,95599,1.3406,0.039786,1,579,0,-1,1.0186
4.33E+05,0,3.33E+06,10623,1.4145,0.17078,0,1.49E+05,0,-1,1.0922
4.33E+05,0,3.33E+06,6136.9,1.2332,0.30451,0,3253,0,-1,1.0922
4.33E+05,0,3.33E+06,94950,1.1006,0.04401,0,69,0,-1,1.1597
4.33E+05,0,3.33E+06,29416,1.4578,0.04666,0,27908,0,-1,1.1965
4.33E+05,0,3.33E+06,34203,1.6509,0.0018174,0,243,0,-1,1.3499
4.33E+05,0,3.33E+06,4984.6,1.511,0.28147,0,713,0,-1,1.3806
4.33E+05,0,3.33E+06,32072,1.3941,0.0031172,0,10113,0,-1,1.3929
4.33E+05,0,3.33E+06,26250,1.2363,0.001133,0,15896,0,-1,1.3929
4.33E+05,0,3.33E+06,53475,1.3131,0.032825,1,74,0,-1,1.4297
4.33E+05,0,3.33E+06,27164,1.7403,0.0043675,0,2068,0,-1,1.4297
4.33E+05,0,3.33E+06,28906,1.7224,0.0056797,0,428,0,-1,1.4297
4.34E+05,0,3.33E+06,29829,1.7891,0.010555,0,3184,0,-1,1.5585
4.34E+05,0,3.33E+06,41772,1.3839,0.052137,1,5.97E+06,0,-1,1.5892
4.34E+05,0,3.33E+06,30573,1.6798,0.0061795,0,191,0,-1,1.6137
4.34E+05,0,3.33E+06,26570,1.7185,0.010278,0,82783,0,-1,1.6199
4.34E+05,0,3.33E+06,32991,1.8439,0.016112,0,41,0,-1,1.6751
4.34E+05,0,3.33E+06,28359,1.627,0.0089016,0,2.60E+05,0,-1,1.7242
4.34E+05,0,3.33E+06,27132,1.8646,0.020247,0,12851,0,-1,1.7242
4.34E+05,0,3.33E+06,27596,1.8219,0.0056081,0,5159,0,-1,1.7856
4.34E+05,0,3.33E+06,31275,1.9626,0.0075937,0,1295,0,-1,1.8224
4.34E+05,0,3.33E+06,33243,1.7769,0.065956,0,76,0,-1,1.8346
4.34E+05,0,3.33E+06,2.87E+05,2.1139,0.018455,0,14,0,-1,1.9144
4.34E+05,0,3.33E+06,30150,1.992,0.010058,0,255,0,-1,1.9451
4.34E+05,0,3.33E+06,28426,1.9272,0.004414,0,1167,0,-1,1.9574
4.34E+05,0,3.33E+06,39075,1.8595,0.032429,1,33,0,-1,1.9696
4.34E+05,0,3.33E+06,33395,2.0724,0.011932,0,193,0,-1,1.988
4.34E+05,0,3.33E+06,35667,2.1291,0.016116,0,48,0,-1,2.0678
4.34E+05,0,3.33E+06,7091.2,2.0054,0.31759,0,3.00E+05,0,-1,2.1967
4.34E+05,0,3.33E+06,32175,2.3335,0.031318,0,109,0,-1,2.2519
4.34E+05,0,3.33E+06,39748,2.2085,0.10512,1,107,0,-1,2.3991
4.34E+05,0,3.33E+06,1.24E+05,2.2545,0.019653,2,214,0,-1,2.4237
4.34E+05,0,3.33E+06,53775,2.575,0.0060125,0,14864,0,-1,2.4605
4.34E+05,0,3.33E+06,1.29E+05,2.664,0.040957,0,8,0,-1,2.4789
4.34E+05,0,3.33E+06,28350,2.4622,0.034628,0,77,0,-1,2.5219
4.34E+05,0,3.33E+06,10403,2.7319,0.20759,0,89,0,-1,2.5403
4.34E+05,0,3.33E+06,31875,2.5597,0.080546,0,192,0,-1,2.6446
4.34E+05,0,3.33E+06,1.25E+05,2.8296,0.050804,0,10782,0,-1,2.6875
4.34E+05,0,3.33E+06,39750,2.567,0.10037,0,37,0,-1,2.6875
4.34E+05,0,3.33E+06,2.11E+05,2.8272,0.03078,3,3258,0,-1,2.755
4.34E+05,0,3.33E+06,65388,2.6325,0.010511,0,829,0,-1,2.7612
4.34E+05,0,3.33E+06,3.40E+05,2.8513,0.036671,0,19,0,-1,2.7796
4.34E+05,0,3.33E+06,34950,2.9853,0.073584,1,74,0,-1,2.9207
4.34E+05,0,3.33E+06,1.02E+05,3.1243,0.071215,1,161,0,-1,3.0741
4.34E+05,0,3.33E+06,2.18E+05,3.3652,0.024256,0,22,0,-1,3.1416
4.34E+05,0,3.33E+06,49875,3.5204,0.10006,1,27,0,-1,3.3134
4.34E+05,0,3.33E+06,3.56E+05,3.586,0.0092433,2,17,0,-1,3.4607
4.34E+05,0,3.33E+06,3.56E+05,3.995,0.033136,1,12,0,-1,3.7061
4.34E+05,0,3.33E+06,8668.1,4.0757,0.15954,0,28094,0,-1,3.9515
4.34E+05,0,3.33E+06,3.12E+05,3.8502,0.028029,0,33,0,-1,4.0252
4.34E+05,0,3.33E+06,4540.6,4.0381,0.30733,0,4334,0,-1,4.2031
4.34E+05,0,3.33E+06,10058,4.4323,0.17161,0,4.91E+06,0,-1,4.2767
4.34E+05,0,3.33E+06,5537.9,4.38,0.31104,0,2579,0,-1,4.3442
4.34E+05,0,3.33E+06,2170.2,4.3625,0.317,0,1.53E+05,0,-1,4.4117
4.34E+05,0,3.33E+06,10767,4.6671,0.1609,0,1.42E+06,0,-1,4.4854
4.34E+05,0,3.33E+06,1789.2,4.5644,0.30244,0,1.11E+06,0,-1,4.4854
4.34E+05,0,3.33E+06,1.01E+05,4.7149,0.054157,0,19,0,-1,4.5713
4.34E+05,0,3.33E+06,26583,4.5478,0.028936,0,432,0,-1,4.6572
4.34E+05,0,3.33E+06,30580,4.7909,0.020718,0,98,0,-1,4.6756
4.34E+05,0,3.33E+06,30786,4.8141,0.0069444,0,336,0,-1,4.7492
4.34E+05,0,3.33E+06,52125,5.0515,0.01741,0,22691,0,-1,4.7676
4.34E+05,0,3.33E+06,37769,4.6114,0.010649,0,2075,0,-1,4.7737
4.34E+05,0,3.33E+06,53038,4.6367,0.014616,0,50510,0,-1,4.7922
4.34E+05,0,3.33E+06,33835,4.9366,0.013276,0,1546,0,-1,4.7983
4.34E+05,0,3.33E+06,28950,4.8494,0.027954,0,3459,0,-1,4.7983
4.34E+05,0,3.33E+06,15061,4.7827,0.14385,0,2271,0,-1,4.7983
4.34E+05,0,3.33E+06,28566,4.7286,0.029357,0,15590,0,-1,4.8228
4.34E+05,0,3.33E+06,35780,4.7333,0.014058,0,85075,0,-1,4.8228
4.34E+05,0,3.33E+06,26701,4.7583,0.028596,0,30,0,-1,4.8228
4.34E+05,0,3.33E+06,26850,4.6666,0.017509,0,31,0,-1,4.829
4.34E+05,0,3.33E+06,28766,4.9861,0.017961,0,8202,0,-1,4.829
4.34E+05,0,3.33E+06,15549,5.0617,0.17143,0,6705,0,-1,4.9762
4.34E+05,0,3.33E+06,15150,4.8803,0.17713,0,740,0,-1,5.013
4.34E+05,0,3.33E+06,33227,5.2338,0.094515,0,3188,0,-1,5.1542
4.34E+05,0,3.33E+06,47025,5.4542,0.018466,0,448,0,-1,5.3873
4.34E+05,0,3.33E+06,53925,5.4983,0.020602,0,1057,0,-1,5.4794
4.34E+05,0,3.33E+06,54072,5.49,0.02198,0,14784,0,-1,5.5039
4.34E+05,0,3.33E+06,56684,5.5421,0.020131,0,659,0,-1,5.5039
4.34E+05,0,3.33E+06,68353,5.6965,0.022037,0,1551,0,-1,5.5039
4.34E+05,0,3.33E+06,1.68E+05,5.5819,0.023381,0,188,0,-1,5.5469
4.34E+05,0,3.33E+06,1.31E+05,5.3855,0.02475,0,517,0,-1,5.5653
4.34E+05,0,3.33E+06,1.66E+05,5.5128,0.022757,0,199,0,-1,5.5653
4.34E+05,0,3.33E+06,91087,5.6449,0.025244,0,821,0,-1,5.5837
4.34E+05,0,3.33E+06,34846,5.711,0.024897,0,84,0,-1,5.596
4.34E+05,0,3.33E+06,28629,5.6323,0.039392,0,53,0,-1,5.6696
4.34E+05,0,3.34E+06,2.73E+05,6.0187,0.037849,1,17,0,-1,6.0746
4.34E+05,0,3.34E+06,71026,5.9796,0.020361,0,1402,0,-1,6.0991
4.34E+05,0,3.34E+06,1.21E+05,6.373,0.036761,0,21,0,-1,6.1666
4.34E+05,0,3.34E+06,70800,6.2312,0.015321,0,14090,0,-1,6.2034
4.34E+05,0,3.34E+06,1.69E+05,6.3355,0.029266,0,16,0,-1,6.228
4.34E+05,0,3.34E+06,65898,6.3366,0.005721,0,1.01E+05,0,-1,6.2586
4.34E+05,0,3.34E+06,56178,6.4416,0.0054135,0,5353,0,-1,0
4.34E+05,0,3.34E+06,63472,6.3554,0.0044436,0,2.39E+05,0,-1,0.012272
4.34E+05,0,3.34E+06,66906,6.3115,0.025043,0,4400,0,-1,0.11658
4.35E+05,0,3.34E+06,62325,0.18879,0.018665,0,9.72E+05,0,-1,0.17794
4.35E+05,0,3.34E+06,30286,0.1269,0.0043423,0,137,0,-1,0.19021
4.35E+05,0,3.34E+06,3.53E+05,0.041653,0.02364,0,15,0,-1,0.20249
4.35E+05,0,3.34E+06,33879,0.2574,0.033998,0,550,0,-1,0.31907
4.35E+05,0,3.34E+06,54627,0.29203,0.011816,0,6.49E+06,0,-1,0.36816
4.35E+05,0,3.34E+06,45600,0.32603,0.010873,0,1.29E+05,0,-1,0.41111
4.35E+05,0,3.34E+06,44296,0.65757,0.028793,0,7542,0,-1,0.42338
4.35E+05,0,3.34E+06,2.15E+05,0.57335,0.036986,0,19,0,-1,0.44792
4.35E+05,0,3.34E+06,34486,0.64053,0.013258,0,722,0,-1,0.48474
4.35E+05,0,3.34E+06,49147,0.60818,0.0061274,0,1.62E+07,0,-1,0.55223
4.35E+05,0,3.34E+06,51212,0.53198,0.0054127,0,1.22E+06,0,-1,0.55223
4.35E+05,0,3.34E+06,3.31E+05,0.58876,0.0097921,2,254,0,-1,0.55223
4.35E+05,0,3.34E+06,46459,0.544,0.0036486,0,1.23E+06,0,-1,0.57064
4.35E+05,0,3.34E+06,48260,0.69921,0.0040534,0,4.52E+05,0,-1,0.57064
4.35E+05,0,3.34E+06,50925,0.84151,0.0038269,0,1.96E+06,0,-1,0.57064
4.35E+05,0,3.34E+06,48600,0.73401,0.00039469,0,1.27E+07,0,-1,0.57678
4.35E+05,0,3.34E+06,4559.9,0.7319,0.29635,0,462,0,-1,0.60746
4.35E+05,0,3.34E+06,44747,0.78116,0.021504,0,12690,0,-1,0.62586
4.35E+05,0,3.34E+06,46650,0.81094,0.0039202,0,7.18E+05,0,-1,0.69336
4.35E+05,0,3.34E+06,1.05E+05,0.99768,0.0049705,0,1190,0,-1,0.7179
4.35E+05,0,3.34E+06,36964,0.86993,0.0086767,0,3238,0,-1,0.7179
4.35E+05,0,3.34E+06,44849,0.68476,0.015688,0,3597,0,-1,0.7179
4.35E+05,0,3.34E+06,41129,0.61551,0.0053404,0,2089,0,-1,0.74858
4.35E+05,0,3.34E+06,1.06E+05,1.0297,0.0092631,0,1289,0,-1,0.76085
4.35E+05,0,3.34E+06,41970,0.61125,0.021536,0,8647,0,-1,0.77926
4.35E+05,0,3.34E+06,45750,0.80223,-0.0014717,0,3.71E+05,0,-1,0.80994
4.35E+05,0,3.34E+06,33166,0.97523,-0.0016189,6,192,0,-1,0.85903
4.35E+05,0,3.34E+06,41554,0.92101,0.048811,0,22706,0,-1,0.8713
4.35E+05,0,3.34E+06,3.22E+05,0.95477,0.0078975,2,3019,0,-1,0.89584
4.35E+05,0,3.34E+06,1.40E+05,0.95413,0.031291,1,15,0,-1,0.90812
4.35E+05,0,3.34E+06,40575,1.1321,0.0042678,0,945,0,-1,0.9388
4.35E+05,0,3.34E+06,42449,1.1046,0.0028357,0,6851,0,-1,0.95107
4.35E+05,0,3.34E+06,97489,1.3381,0.039314,2,52367,0,-1,1.0186
4.35E+05,0,3.34E+06,10700,1.4151,0.181,0,15780,0,-1,1.1045
4.35E+05,0,3.34E+06,6109,1.159,0.30449,0,717,0,-1,1.1045
4.35E+05,0,3.34E+06,39613,1.0224,0.013438,5,2894,0,-1,1.1965
4.35E+05,0,3.34E+06,29409,1.4126,0.047505,0,12770,0,-1,1.1965
4.35E+05,0,3.34E+06,6441.7,1.2372,0.30439,0,66,0,-1,1.307
4.35E+05,0,3.34E+06,34207,1.6382,0.0021181,0,166,0,-1,1.3315
4.35E+05,0,3.34E+06,26250,1.6538,0.00049751,0,21645,0,-1,1.3622
4.35E+05,0,3.34E+06,4949.4,1.3639,0.28595,0,678,0,-1,1.3806
4.35E+05,0,3.34E+06,32075,1.2068,0.0027778,0,13226,0,-1,1.399
4.35E+05,0,3.34E+06,2.58E+05,1.5409,0.044989,1,19,0,-1,1.4051
4.35E+05,0,3.34E+06,27162,1.6591,0.0036562,0,1142,0,-1,1.4358
4.35E+05,0,3.34E+06,28912,1.741,0.0069294,0,561,0,-1,1.4358
4.35E+05,0,3.34E+06,53400,1.5442,0.037966,1,60,0,-1,1.4419
4.35E+05,0,3.34E+06,29833,1.6946,0.010398,0,3733,0,-1,1.5401
4.35E+05,0,3.34E+06,1.82E+05,1.4808,0.033391,0,21,0,-1,1.5647
4.35E+05,0,3.34E+06,41957,1.6659,0.055675,1,1.91E+06,0,-1,1.6199
4.35E+05,0,3.34E+06,26562,1.7532,0.0093961,0,1.27E+05,0,-1,1.626
4.35E+05,0,3.34E+06,33000,1.6566,0.013147,0,50,0,-1,1.669
4.35E+05,0,3.34E+06,28360,1.7653,0.0082951,0,2.19E+05,0,-1,1.7181
4.35E+05,0,3.34E+06,27131,1.6231,0.019985,0,11654,0,-1,1.7181
4.35E+05,0,3.34E+06,38641,1.5908,0.059838,0,330,0,-1,1.7242
4.35E+05,0,3.34E+06,31731,1.8731,0.0080431,0,107,0,-1,1.7549
4.35E+05,0,3.34E+06,1.43E+05,1.7579,0.016232,1,6,0,-1,1.7733
4.35E+05,0,3.34E+06,27581,1.7211,0.0061508,0,6882,0,-1,1.7978
4.35E+05,0,3.34E+06,31275,1.6847,0.0060609,0,1294,0,-1,1.8408
4.35E+05,0,3.34E+06,2.63E+05,1.9098,0.024821,0,23,0,-1,1.853
4.35E+05,0,3.34E+06,33374,2.1186,0.013227,0,832,0,-1,1.9267
4.35E+05,0,3.34E+06,28427,1.8814,0.0081544,0,1688,0,-1,1.9635
4.35E+05,0,3.34E+06,38925,1.8898,0.030451,1,22,0,-1,1.9635
4.35E+05,0,3.34E+06,26823,1.8393,0.0021781,0,288,0,-1,2.0003
4.35E+05,0,3.34E+06,99375,2.0829,0.031978,0,5,0,-1,2.0433
4.35E+05,0,3.34E+06,7449.7,1.9639,0.29384,1,3.58E+05,0,-1,2.0494
4.35E+05,0,3.34E+06,35628,2.1254,0.015442,0,76,0,-1,2.0923
4.35E+05,0,3.34E+06,1.35E+05,2.3024,0.031001,1,69,0,-1,2.1108
4.35E+05,0,3.34E+06,1.04E+05,2.0803,0.03945,1,87,0,-1,2.1844
4.35E+05,0,3.34E+06,43519,2.4507,0.019406,0,125,0,-1,2.3255
4.35E+05,0,3.34E+06,32082,2.2591,0.032012,0,252,0,-1,2.3255
4.35E+05,0,3.34E+06,28351,2.395,0.035278,0,275,0,-1,2.528
4.35E+05,0,3.34E+06,48583,2.7538,0.082454,1,176,0,-1,2.5341
4.35E+05,0,3.34E+06,68997,2.4584,0.0033784,0,12500,0,-1,2.6078
4.35E+05,0,3.34E+06,35625,2.8143,0.034566,0,23,0,-1,2.6691
4.35E+05,0,3.34E+06,69299,2.8815,0.0011225,0,4896,0,-1,2.6753
4.35E+05,0,3.34E+06,1.27E+05,2.5055,0.050774,0,10441,0,-1,2.6753
4.35E+05,0,3.34E+06,39818,2.6084,0.095562,1,50,0,-1,2.6753
4.35E+05,0,3.34E+06,65391,3.0171,0.0095226,0,1429,0,-1,2.6998
4.35E+05,0,3.34E+06,44844,2.8515,0.08748,0,114,0,-1,2.7305
4.35E+05,0,3.34E+06,1.68E+05,2.6876,0.039152,1,851,0,-1,2.7366
4.35E+05,0,3.34E+06,2.14E+05,2.851,0.030011,0,1973,0,-1,2.7366
4.35E+05,0,3.34E+06,35025,2.8516,0.073253,1,126,0,-1,2.9268
4.35E+05,0,3.34E+06,1.00E+05,2.8895,0.070822,1,236,0,-1,3.0311
4.35E+05,0,3.34E+06,1.07E+05,3.2974,0.061415,1,15,0,-1,3.3748
4.35E+05,0,3.34E+06,2.38E+05,3.7314,0.04432,2,16,0,-1,3.7245
4.35E+05,0,3.34E+06,1.20E+05,4.0324,0.056754,1,16,0,-1,3.7797
4.35E+05,0,3.34E+06,4477.9,4.1061,0.30762,0,3658,0,-1,4.2031
4.35E+05,0,3.34E+06,10125,4.135,0.16913,0,5.80E+05,0,-1,4.2767
4.35E+05,0,3.34E+06,10340,4.3509,0.16455,0,9.92E+06,0,-1,4.3442
4.35E+05,0,3.34E+06,5531,4.5812,0.31418,0,1878,0,-1,4.3504
4.35E+05,0,3.34E+06,10620,4.7557,0.15712,0,2.41E+06,0,-1,4.4547
4.35E+05,0,3.34E+06,10828,4.4074,0.16242,0,1.36E+06,0,-1,4.4915
4.35E+05,0,3.34E+06,1788.6,4.6456,0.30256,0,9.77E+05,0,-1,4.4915
4.35E+05,0,3.34E+06,3.24E+05,4.8957,0.033893,0,22,0,-1,4.5958
4.35E+05,0,3.34E+06,26590,4.9666,0.030566,0,400,0,-1,4.6572
4.35E+05,0,3.34E+06,30579,4.527,0.02116,0,154,0,-1,4.694
4.35E+05,0,3.34E+06,39375,4.5459,0.082701,0,29,0,-1,4.7001
4.35E+05,0,3.34E+06,52126,4.8154,0.014926,0,7.16E+05,0,-1,4.7615
4.35E+05,0,3.34E+06,37742,4.9487,0.010431,0,2277,0,-1,4.7983
4.35E+05,0,3.34E+06,53025,4.6482,0.018691,0,94261,0,-1,4.7983
4.35E+05,0,3.34E+06,33807,4.6264,0.013194,0,1109,0,-1,4.7983
4.35E+05,0,3.34E+06,28929,4.7129,0.024357,0,2102,0,-1,4.7983
4.35E+05,0,3.34E+06,15047,5.0267,0.13786,0,2214,0,-1,4.8106
4.35E+05,0,3.34E+06,28629,4.5846,0.025161,0,17001,0,-1,4.8228
4.35E+05,0,3.34E+06,35769,4.7792,0.013515,0,63900,0,-1,4.8228
4.35E+05,0,3.34E+06,1.49E+05,4.946,0.040518,2,24,0,-1,4.9333
4.35E+05,0,3.34E+06,1.08E+05,5.1033,0.03735,0,17,0,-1,4.9824
4.35E+05,0,3.34E+06,15609,4.9931,0.1667,0,11770,0,-1,4.9824
4.35E+05,0,3.34E+06,2510.8,5.1838,0.34254,0,1196,0,-1,5.056
4.36E+05,0,3.34E+06,1.12E+05,5.0673,0.075596,0,19,0,-1,5.1542
4.36E+05,0,3.34E+06,33306,5.1696,0.060084,0,95,0,-1,5.1542
4.36E+05,0,3.34E+06,47049,5.4092,0.021347,0,451,0,-1,5.3751
4.36E+05,0,3.34E+06,2.33E+05,5.4762,0.026529,0,16,0,-1,5.4242
4.36E+05,0,3.34E+06,54073,5.7033,0.021889,0,20563,0,-1,5.4855
4.36E+05,0,3.34E+06,68407,5.3659,0.021761,0,2592,0,-1,5.4917
4.36E+05,0,3.34E+06,54225,5.4242,0.02223,0,1833,0,-1,5.4917
4.36E+05,0,3.34E+06,80175,5.7038,0.022911,0,388,0,-1,5.4917
4.36E+05,0,3.34E+06,1.69E+05,5.7935,0.022613,0,190,0,-1,5.5346
4.36E+05,0,3.34E+06,1.31E+05,5.8294,0.021959,0,214,0,-1,5.5653
4.36E+05,0,3.34E+06,91091,5.8717,0.024966,0,1343,0,-1,5.5898
4.36E+05,0,3.34E+06,28621,5.8885,0.036918,0,47,0,-1,5.688
4.36E+05,0,3.34E+06,3.56E+05,6.1505,0.020096,1,15,0,-1,5.8966
4.36E+05,0,3.35E+06,33971,5.938,0.045364,0,172,0,-1,6.0377
4.36E+05,0,3.35E+06,70883,6.4411,0.00809,0,71842,0,-1,6.1237
4.36E+05,0,3.35E+06,3.26E+05,6.1604,0.036245,1,28,0,-1,6.1359
4.36E+05,0,3.35E+06,1.13E+05,6.0462,0.040023,1,16,0,-1,6.1482
4.36E+05,0,3.35E+06,1.40E+05,6.0308,0.015299,0,213,0,-1,6.1543
4.36E+05,0,3.35E+06,70782,6.2693,0.0064601,0,1.59E+06,0,-1,6.1789
4.36E+05,0,3.35E+06,65966,6.158,0.005982,0,31721,0,-1,6.2402
4.36E+05,0,3.35E+06,2.87E+05,6.2155,0.02974,0,15,0,-1,6.2402
4.36E+05,0,3.35E+06,56327,6.465,0.0041275,0,2522,0,-1,6.277
4.36E+05,0,3.35E+06,63384,6.5791,0.0039014,0,1.01E+05,0,-1,0.018408
4.36E+05,0,3.35E+06,67350,6.4839,0.013148,0,1006,0,-1,0.055223
4.36E+05,0,3.35E+06,66860,6.3406,0.022073,0,5937,0,-1,0.12272
4.36E+05,0,3.35E+06,30300,0.082744,0.0026878,0,30,0,-1,0.20249
4.36E+05,0,3.35E+06,58231,0.12899,0.015733,0,65905,0,-1,0.28839
4.36E+05,0,3.35E+06,33884,0.32297,0.034603,0,543,0,-1,0.31907
4.36E+05,0,3.35E+06,54614,0.26554,0.012523,0,4.07E+06,0,-1,0.38043
4.36E+05,0,3.35E+06,54896,0.21881,0.012242,0,1.43E+06,0,-1,0.39884
4.36E+05,0,3.35E+06,44475,0.57871,0.016115,0,65511,0,-1,0.43565
4.36E+05,0,3.35E+06,34487,0.52828,0.012792,0,610,0,-1,0.49087
